RegionID,RegionName,City,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12
89233,71854,Texarkana,AR,Texarkana,Miller County,1775,51600,51600,51600,51600,51700,51900,52100,52300,52600,52800,53100,53300,53600,53800,54000,54200,54400,54500,54600,54700,54800,54900,55000,55100,55200,55400,55600,55800,56100,56400,56800,57100,57400,57700,58100,58400,58700,58900,59100,59300,59400,59500,59600,59600,59700,59800,59900,60000,60200,60400,60600,60800,61100,61500,61900,62200,62600,62900,63300,63600,63900,64100,64200,64200,64200,64100,64000,63900,63800,63700,63800,64000,64300,64700,65200,65800,66500,67300,68100,69100,70200,71000,71700,72200,72500,72400,72000,71100,70000,68600,67100,65600,64100,62800,61700,60800,60100,59900,59900,60400,61200,62300,63700,65300,67100,69000,71000,73100,75200,77000,78600,79800,80600,81000,81100,80900,80500,79900,79000,78100,77100,76300,75900,75800,76000,76500,77300,78300,79300,80300,81200,82000,82600,82900,83400,83900,84400,84800,85300,85800,86200,86400,86500,86700,86600,86300,86200,86200,86100,86100,86100,86100,86200,86300,86300,86300,86300,86100,86300,86800,87200,87200,87200,87100,87200,87100,87000,86500,87500,89200,89200,87800,87100,86600,86300,85600,84900,84300,83700,83300,83000,82700,82700,83200,83400,83600,83800,84100,84500,84800,84700,84300,84100,84000,84300,84500,84500,84400,84500,84500,84100,84900,87100,89400,90300,90700,90900,91100,91400,91700,91500,91300,91500,91200,90300,89300,88600,88000,87700,87600,87400,87200,87100,87500,87800,87800,87600,87500,87600,87700,87800,87900,88000,88200,88500,89000,89400,89100,88500,88200,88000,87800,87800,88200,88700,89100,89600,90300,91300,92200,92500,92600,93000,93300,93700,94300,94900,95500,95700,94900,93400,93700,97100,100900,102800,103600,104100,104900,105600,106300,106900,108100,109400
89712,72712,Bentonville,AR,Fayetteville-Springdale-Rogers,Benton County,1805,96200,96300,96400,96500,96600,97000,97600,98600,99900,101400,103200,105300,107600,109800,111800,113600,114900,115800,116200,116300,115900,115200,114200,113000,111400,109700,108000,106500,105100,104100,103500,103100,102900,103000,103300,103900,104900,106100,107400,108800,110300,111900,113500,115200,117100,118900,120800,122600,124400,126000,127400,128500,129500,130200,130900,131400,131800,132100,132300,132400,132300,132000,131700,131300,131100,131000,131300,131800,132600,133400,134400,135300,136200,137100,137800,138400,139000,139700,140500,141500,142700,143800,144800,145700,146400,147100,147700,148500,149300,150100,151000,151900,153000,154200,155300,156100,156700,157300,158600,160600,163000,165400,167300,168800,170000,170900,171800,173000,174700,176600,178600,180200,181400,182200,182900,183200,183000,182600,182500,183000,183800,184800,185800,186900,187700,188300,188700,188900,188800,188500,188300,188300,188100,187600,186700,185500,184100,182800,181500,180300,179000,178000,177100,176500,176100,175200,173900,172500,171100,169900,168900,168000,167200,166700,166400,166300,166100,165500,164300,162700,160900,159600,158800,158300,158700,159400,160100,158600,156300,155300,155400,154500,153700,152600,150700,148800,147200,146100,145100,143900,143100,142900,143000,144100,145500,146300,147100,148300,149000,149000,148500,148200,147000,145100,143700,143800,144600,145700,147100,148400,149300,149800,150500,151600,153200,154800,157000,159100,160700,162200,163900,165400,166700,167300,167200,168500,171600,174100,174300,173700,173500,173600,173700,174100,174500,174800,175700,176800,177600,178500,179800,180900,181500,182300,183300,184500,185900,187800,189800,191500,193100,194700,196300,198300,200900,203000,204700,206100,208000,210000,211600,213200,215500,217900,220300,221100,220500,219800,219200,218700,219000,220900,223900,227000,229300,231200,232400,233100,233400,234300,236200,238100,239300
89387,72120,Sherwood,AR,Little Rock-North Little Rock-Conway,Pulaski County,2112,79500,79500,79400,79100,78700,78400,78000,77700,77700,77900,78300,78700,79200,79900,80600,81300,81900,82400,82700,82800,82800,82700,82500,82100,81600,81200,81000,81100,81500,82000,82600,83300,84000,84800,85500,86200,86700,87100,87400,87500,87400,87400,87400,87600,88100,89100,90300,91500,92500,93200,93600,93700,93700,93500,93400,93300,93400,93700,94300,94900,95400,95600,95500,95300,95000,94600,94200,93700,93300,93000,92900,92700,92400,91900,91400,90800,90400,90100,89900,90100,90500,90300,89600,89200,89300,89900,90800,91800,92700,93600,94500,95400,96200,96900,97400,97600,97600,97700,98200,99000,100200,101800,103300,104800,106100,107200,108100,108900,109900,111400,113200,115200,117100,119000,120700,122300,123700,125000,126300,127400,128500,129400,129900,130300,130500,130700,130600,130000,128800,127400,126200,125500,125200,125200,125200,125400,125700,126000,126400,127000,127700,128700,129700,130700,131400,131800,131800,131500,130900,130400,130000,129800,129800,130400,131100,131700,132100,132100,131700,131500,131400,131200,131100,130900,131200,130900,131200,131200,130900,131200,132900,133900,134200,134200,134200,134300,134400,134200,133900,133600,133500,132900,131800,130800,130100,129200,127700,126500,125900,125800,125700,125600,125700,126000,126100,126700,127600,128600,129300,129600,129600,129500,129300,129500,129700,129500,129300,129400,129400,129800,131100,132300,132700,133000,133300,133000,132400,132100,132100,131900,131000,129900,129000,128400,128000,128000,127800,127900,128700,129300,129400,129800,130700,131900,133000,133600,133600,133700,134100,134900,135300,135600,135600,135400,135200,134900,134700,135100,136100,137000,137500,137300,137100,137100,137000,136300,135700,135300,134900,134300,134100,134400,135300,136100,136700,137000,137100,137200,137400,138000,138800,140000,140900
89308,72023,Cabot,AR,Little Rock-North Little Rock-Conway,Lonoke County,2119,78100,78200,78300,78300,78400,78500,78800,79200,79700,80400,81100,81700,82300,82600,82900,83100,83200,83200,83300,83500,83800,84200,84600,85000,85400,85700,86100,86500,86900,87400,87900,88500,89300,90200,91100,91900,92700,93300,93800,94100,94200,94300,94300,94400,94500,94800,95000,95100,95100,95000,94800,94500,94200,93800,93600,93500,93500,93700,94100,94300,94500,94700,94700,94700,94800,95000,95200,95500,95900,96400,97000,97400,97900,98300,98600,98900,99100,99400,99700,100400,101100,101400,101300,101500,102100,103000,104300,105600,106900,107900,108600,109100,109500,110000,110700,111400,112000,112700,113400,114100,114800,115600,116400,117300,117900,118600,119500,120800,122600,124600,126400,128000,129400,130600,131900,133300,134900,136600,138100,139200,139600,139800,140100,141100,142900,144800,146000,145800,144300,141900,138900,135800,132900,130700,129300,128600,128200,128100,128200,128700,129500,130700,132000,133400,134700,136000,136900,136800,135900,134600,133400,132600,132000,131700,131600,131500,131300,131000,130600,129900,129100,128500,128300,128500,128900,129200,129500,130100,131300,132200,132900,133400,133900,133800,133600,133100,132500,131700,131000,130200,129200,127200,125000,123600,123200,123700,124400,125100,125900,127300,128500,129300,129700,130200,131300,132300,132700,132700,132800,132700,132800,132800,132700,132200,131900,131900,131900,131800,132000,131900,131500,131400,131300,131100,130700,130600,130800,131300,131700,131900,132000,132100,132200,132500,133200,134200,135000,135400,136000,136700,137600,138600,139600,140300,140400,140400,140600,140400,139900,140000,140400,140800,141000,140600,140200,140500,141200,141600,141100,139900,138600,137300,136500,136300,136100,135800,135200,134600,134100,133500,132700,133900,138200,143100,145500,146200,146900,148100,149200,150000,150800,152100,153300
89748,72762,Springdale,AR,Fayetteville-Springdale-Rogers,Washington County,2190,84600,84900,85100,85200,85200,85300,85500,85700,86100,86900,88100,89200,90400,91300,92000,92400,92400,92100,91800,91200,90500,90200,90000,89600,89100,88400,87800,87100,86500,86200,86100,86000,86100,86500,87200,87600,87800,87700,87300,86700,86000,85300,84800,84500,84500,85300,86700,88200,90000,91900,93900,95900,97800,99700,101600,103300,105000,106900,109100,111100,112900,114100,114700,114600,113800,112500,110900,108800,106600,104800,103800,102900,102200,101800,101700,102300,103500,105200,107000,110800,115100,116300,114400,112800,111800,111900,113000,115000,117500,120300,123200,125600,127300,129000,130700,132400,134200,136200,138400,140600,142600,144200,145600,146500,147400,148900,151100,153000,154800,156000,156900,157500,158100,158700,159400,160000,160600,161800,163500,165400,167200,168500,169400,170100,170900,171500,172100,172500,173000,173900,175000,175800,176300,176200,175400,174400,173300,172100,171000,169700,168300,167000,165200,163300,161700,160200,158600,157200,155900,154500,153200,152000,151100,150500,149800,149200,148700,147800,146800,146200,145800,145300,144600,143800,143300,143300,143800,142400,139400,137900,138500,138700,138400,138000,137700,137100,136000,134300,133400,133800,134500,134100,133000,131600,129800,128300,127100,126300,125800,125500,125600,126800,128900,130700,131100,131100,131300,132200,133300,134200,134500,134700,133800,132300,131400,131800,132700,134400,136000,136800,137500,138600,139700,140700,141800,142800,143500,143800,143700,143800,144400,145000,145200,145200,145500,145900,146000,146000,146500,146900,147200,147800,148400,148500,148600,149100,150100,151200,152100,152900,153900,155000,155700,156000,156300,157300,158600,159800,160700,162100,163900,165800,167300,168200,169400,170800,171600,172100,172300,172600,173000,174000,175400,176600,177000,177700,178700,179700,180600,181500,182700,184300,185600
89409,72143,Searcy,AR,Searcy,White County,2265,73800,74100,74300,74600,74800,75100,75400,75700,76000,76400,76700,77000,77300,77500,77700,77800,77900,78000,78100,78200,78400,78700,79100,79500,80100,80600,81200,81700,82300,82700,83000,83400,83600,83900,84100,84200,84200,84200,84300,84200,84200,84200,84200,84200,84300,84400,84600,84700,84900,85100,85300,85400,85600,85800,86000,86300,86700,87100,87600,88000,88300,88600,88800,89000,89100,89100,89200,89300,89400,89600,89900,90300,90700,91100,91500,91900,92300,92800,93300,93900,94600,95400,96000,96600,97100,97200,97300,97300,97300,97200,97100,97100,97100,97200,97300,97100,96400,95400,94400,93600,93200,93000,93100,93200,93300,93200,93100,93200,93700,94700,95900,97100,98200,99100,99800,100000,99800,99100,98500,98100,97900,98100,98700,99600,100400,101200,101800,102400,103000,103900,105000,106100,107100,108100,109000,109600,110000,110200,110300,110500,110600,110900,111400,111800,111900,112000,112300,112400,112200,111800,111600,111400,111200,111000,111100,111300,111000,110600,110200,110000,110200,110900,112200,113700,115900,117400,117600,118100,119900,120800,120500,120200,120000,119200,117600,115600,114200,113300,112900,112800,112700,112400,112000,111500,111000,110600,110700,111400,112300,112800,112500,111900,111300,111300,111700,112700,114100,115800,117100,117100,117000,117600,119100,119500,119900,121000,122200,122300,122200,121900,121800,122400,122500,121700,121200,120800,119900,118900,118500,118000,117400,117000,116700,116000,115200,114500,113800,113600,113800,114200,114600,114900,115000,115000,115100,115600,115900,116300,117100,118000,118700,119000,119500,120600,121700,122000,121700,121200,121100,121700,122200,122300,122000,121700,121100,120800,121000,121500,121600,121700,122400,123500,124700,125600,126200,126500,126500,126400,126000,126400,128100,130400,131700
89683,72653,Mountain Home,AR,Mountain Home,Baxter County,2485,74800,74200,73700,73300,72900,72400,72100,71900,71700,71500,71400,71400,71400,71400,71500,71700,72000,72300,72800,73400,74200,75100,76000,76900,77800,78600,79300,79800,80200,80500,80700,80800,81000,81100,81200,81400,81600,82000,82400,82700,83100,83500,83900,84300,84600,85000,85300,85600,85800,85900,86000,86000,86000,86000,86000,86100,86200,86300,86400,86400,86500,86500,86400,86100,85800,85500,85300,85000,84800,84600,84500,84300,84200,84100,84000,83900,83800,83800,83900,84100,84500,84900,85300,85700,86100,86500,86900,87300,87700,88200,88700,89300,90000,90700,91400,92300,93100,94000,95100,96800,98900,101100,103200,105100,106800,108500,110100,111800,113500,115200,116800,118200,119300,120200,121100,122000,123000,124200,125600,127100,128900,130800,132500,133900,134700,135000,135100,134900,134600,134400,134000,133500,133300,133200,132800,132500,132200,132000,131900,131700,131400,130900,129800,128400,127100,126200,125200,124300,123400,122500,121400,120600,120000,119700,119500,119200,119100,119000,118800,118800,119200,119700,120200,120800,121000,120100,120200,121200,121000,120000,119700,119200,118900,118600,118500,118600,118900,119100,119300,119500,119300,118100,116400,115200,114300,114200,114100,113200,112300,111800,111300,110600,110700,111800,113300,114100,113900,113900,115000,116300,117200,118000,118200,117300,116400,115900,115400,115800,116800,117600,117600,117600,117500,117500,117600,117500,117700,118200,118500,118900,118800,118000,117300,117200,117800,118600,119300,120100,121100,121800,122100,122500,122900,122700,122000,121300,120800,120100,119200,118400,117800,117800,118500,119100,119000,119000,118800,118500,118900,119500,119900,120500,121300,121700,121800,121400,121500,122100,122600,122900,122700,123300,125600,128300,129700,130400,130600,130700,131200,131800,132500,133200,133600
89317,72032,Conway,AR,Little Rock-North Little Rock-Conway,Faulkner County,2535,59000,59200,59400,59700,60000,60300,60700,61200,61700,62300,63000,63600,64300,65100,65900,66700,67500,68400,69300,70200,71000,71800,72500,73000,73500,73800,73900,73900,73700,73500,73100,72600,72100,71600,71200,70700,70400,70000,69800,69600,69500,69500,69600,69700,70000,70300,70700,71100,71500,71900,72300,72600,72800,73100,73300,73700,74100,74600,75100,75700,76300,76800,77300,77600,77900,78100,78300,78300,78300,78300,78400,78400,78400,78500,78600,78700,79000,79300,79600,80100,80600,80900,81100,81100,81000,80900,80900,81000,81300,81800,82200,82500,82700,83000,83400,83900,84500,85100,85700,86200,86500,86700,86900,87300,87900,88800,89900,91100,92200,93100,94000,94800,95600,96300,97200,98000,98500,98700,98600,98300,98100,97900,97900,97900,98200,98700,99100,99600,99900,100200,100600,101400,102600,104000,105500,106900,108000,108800,109400,109900,110200,110300,110400,110100,109600,108900,108400,108200,108100,108200,108300,108500,108700,108900,109100,109300,109400,109400,109400,109400,109500,109600,109900,110200,110300,110400,110400,110700,111200,111700,111800,111600,111300,111100,110500,109600,109200,109300,109200,108900,108800,108600,108200,108000,107700,106900,106400,106700,107500,108200,108500,108100,107700,107800,108600,109200,109700,110200,110600,110500,109900,109400,109700,110400,110600,110500,110400,110400,110400,110700,111000,111300,111500,111500,111700,112100,112400,112500,112400,112900,113900,114500,114700,114500,113800,113400,113500,114000,114400,114100,113500,113400,113500,113700,114000,114500,115200,115900,116300,116500,117500,119100,120100,120800,121400,122000,123000,124700,126900,128300,128900,129600,130400,130900,131300,131100,130700,130200,129400,128300,127300,127200,127600,127900,127700,128200,129500,130100,130000,130400,131400,132600,133500
89835,72956,Van Buren,AR,Fort Smith,Crawford County,2593,53700,53700,53600,53600,53600,53600,53600,53600,53700,53800,53900,54000,54200,54500,54900,55300,55900,56600,57500,58500,59700,61000,62200,63400,64400,65200,65900,66400,66800,67100,67300,67400,67400,67500,67700,67800,67900,68000,68100,68200,68200,68300,68400,68400,68400,68500,68600,68700,68900,69000,69100,69300,69500,69800,70100,70400,70800,71200,71600,72000,72400,72600,72800,72900,72800,72800,72700,72600,72400,72300,72300,72400,72600,72700,73000,73300,73600,74000,74400,74900,75400,75800,76000,76100,76200,76400,76700,77100,77500,77900,78200,78400,78500,78600,78600,78600,78700,79000,79400,79800,80300,80700,81200,81700,82200,82700,83400,84000,84600,85100,85500,85900,86400,87000,87600,88200,88800,89400,90000,90400,90900,91200,91600,92000,92400,92900,93300,93700,94100,94500,94900,95200,95500,95700,95700,95600,95200,94800,94300,94000,93700,93600,93500,93700,93900,94300,94700,95000,95100,95100,95200,95300,95400,95400,95500,95500,95600,95600,95500,95400,95300,95300,95500,95700,95900,96100,96100,96200,96500,96600,96800,97000,97200,97100,96900,96400,95800,95200,94900,94300,93200,92400,92000,91700,91800,92000,91900,91900,92300,92900,93300,93800,94400,94600,94700,94800,94600,94600,94500,94300,94000,93800,93500,93100,93100,93700,94000,93900,93900,93700,93500,93400,93400,93600,94100,94400,94300,94100,94100,94000,93900,94100,94400,94500,94600,94600,94300,94200,94000,93600,93600,94100,95100,96100,97300,98800,99800,100000,99800,99900,100400,100700,100500,100500,100500,100300,100100,99800,99600,100000,100600,101100,101900,102800,103300,103500,103500,103500,103200,103100,103500,103900,104300,105000,105400,105800,106500,107000,107100,107400,108300,109300,109800
89244,71901,Hot Springs,AR,Hot Springs,Garland County,2675,67900,67800,67700,67600,67400,67300,67100,67000,67000,67000,67000,67000,67100,67200,67400,67500,67700,67900,68100,68400,68700,69000,69300,69600,69900,70200,70500,70700,71000,71200,71400,71500,71700,71900,72000,72000,72100,72200,72400,72600,72900,73200,73600,74000,74600,75300,75900,76500,77100,77700,78200,78600,78800,78900,79000,79000,79000,79000,79100,79000,79000,78900,79000,79000,79100,79300,79600,80100,80600,81200,81900,82600,83200,83600,84100,84500,84700,84900,85100,85300,85600,85900,86500,87200,87900,88500,89000,89300,89600,89900,90100,90300,90700,91000,91200,91300,91500,91900,92500,93300,94300,95400,96500,97500,98300,99000,99800,100700,101700,102900,104100,105300,106500,107500,108300,109100,109700,110300,110600,110700,110600,110700,111100,111800,112700,113800,114800,115800,116500,117000,117500,118000,118500,118900,118900,118500,118000,117400,117000,116700,116500,116200,115700,115100,114500,114000,113700,113600,113700,113700,113900,114100,114400,114700,115100,115400,115700,116100,116500,116700,116700,116700,116900,117200,117500,117300,117200,117400,117400,117200,117200,117100,116500,115100,113300,111700,110900,111100,111800,112800,113000,112200,110400,108800,108300,109300,110700,111400,110700,109400,108000,106600,106000,106400,107200,107700,107400,106200,104700,103800,104000,104500,104600,104700,104500,104000,104200,105600,107300,108400,109100,110000,110800,110900,110400,109800,109500,109700,109500,108400,107400,107200,107300,107200,106800,106800,107900,109700,111500,112700,113400,113700,114100,114100,113800,113600,113600,113900,114000,113700,113300,113000,112800,112800,113100,113700,114600,114900,115500,116700,117700,118300,119000,119900,121000,122100,122700,123300,124200,125200,125700,125800,125700,125900,125700,125800,126500,127200,127500,127700,128200,129200,130000
89653,72601,Harrison,AR,Harrison,Boone County,2962,58800,58800,58800,58900,59000,59000,59200,59500,59800,60100,60400,60800,61200,61500,61800,62100,62400,62600,62900,63100,63300,63500,63700,64000,64200,64400,64600,64800,64900,65000,65100,65100,65100,65100,65100,65200,65200,65300,65400,65600,65800,65900,66100,66300,66500,66700,66900,67100,67300,67400,67600,67800,68000,68200,68400,68700,69000,69400,69800,70200,70600,70900,71300,71700,72100,72400,72800,73200,73500,73900,74200,74600,74800,75000,75100,75200,75200,75100,75100,74900,74800,74600,74500,74400,74400,74600,75000,75600,76300,77100,78000,79100,80100,81200,82200,83300,84400,85400,86200,86900,87400,87800,88000,88100,88100,88100,88100,88300,88500,88800,89100,89400,89600,89800,90000,90300,90600,91000,91500,92100,92800,93600,94300,95000,95600,96100,96600,97100,97500,97900,98100,98300,98400,98100,97500,97100,96700,96500,96500,96600,96700,96700,96600,96600,96500,96200,95700,95500,95500,95400,95200,95100,94800,94700,94600,94800,95200,95400,95500,95800,96100,96400,96600,96700,96700,96700,97000,96200,94500,93500,93600,93600,93700,93700,93600,93300,93000,92800,92600,92300,92400,92500,92400,91700,90800,90700,91200,91400,91400,91500,91500,91700,92000,92600,92900,92800,92600,92300,91800,91400,91500,91600,91700,92000,92300,92300,92300,92600,93200,93400,93000,93000,93400,93600,93400,93400,93700,93900,94300,94700,95000,95000,95300,95900,96600,96600,96300,96100,96000,96000,96100,96200,96200,96200,96700,97000,97500,98300,98600,98600,99100,99300,99200,99600,100600,102200,103900,104500,104200,103900,103500,103200,103400,104000,104800,105600,105500,104400,103000,102200,101900,103200,106600,110900,112800,112900,112900,113400,114200,115400,116800,118200,119000
89710,72704,Fayetteville,AR,Fayetteville-Springdale-Rogers,Washington County,3128,92800,92600,92000,91200,90400,89700,89100,88400,87900,88000,88500,88800,89100,89000,88600,88000,87300,86500,85900,85000,84100,83800,83700,83300,82600,81800,80700,79500,78400,77600,77100,76700,76600,77200,78400,79500,80600,81500,82100,82700,83300,84100,85200,86300,87800,90000,92800,95700,98300,100500,102200,103600,104800,105900,107100,107900,108800,110300,112400,114300,115400,115500,114500,112600,110500,108100,105800,103100,100500,99000,98500,98300,98000,97700,97400,97600,98500,100200,102000,107600,115000,117900,114800,111300,108100,107100,109000,113300,118600,123700,127700,129700,129800,129500,129900,131400,134700,139300,143800,147200,149100,150000,150600,150700,151100,153200,156700,160000,162400,163400,163400,163000,162800,162800,163000,162300,160700,159000,157700,157300,158400,160700,163300,165400,167000,168000,169000,169700,170500,171700,173000,173700,173400,172100,170300,168500,167300,166800,166800,166900,167100,167300,167100,166400,165200,163600,161800,160300,159000,158100,157300,156700,156400,156500,156800,157200,157300,156700,155900,155300,155100,155100,155000,154800,154600,154700,155400,154900,153600,153500,154400,154100,153500,152700,151800,150300,149000,147700,146800,146600,146600,146100,145700,145400,144900,144100,143700,143700,144000,144900,145900,147500,149200,150100,150400,151100,151900,152300,153000,154000,154800,155000,154800,154600,155000,155300,155400,155100,154900,154600,154300,154300,154600,154700,154400,154300,154900,156000,157000,157700,158300,158900,159700,160600,161100,161700,162400,162600,162300,161900,161900,162100,162400,162600,162400,162200,162500,163700,164800,165900,167200,168300,168500,168700,169300,170300,171400,172100,172600,173200,174100,175400,176200,176700,177600,178800,180100,181600,182600,183600,184400,185400,186900,188100,188500,189300,190400,191200,192300,194200,196200,197900,199100
89443,72205,Little Rock,AR,Little Rock-North Little Rock-Conway,Pulaski County,3266,72200,72400,72700,73000,73300,73600,73800,74100,74400,74700,75000,75300,75500,75800,76100,76400,76800,77300,77700,78200,78800,79400,80000,80500,81100,81600,82200,82700,83100,83600,84100,84600,85000,85500,85900,86300,86500,86700,86800,86900,87000,87100,87100,87200,87400,87700,88000,88400,88700,89200,89700,90200,90700,91200,91700,92100,92500,92900,93200,93500,93700,93800,94000,94100,94200,94300,94500,94900,95300,95900,96600,97400,98300,99300,100300,101400,102500,103700,104800,106100,107300,108300,109100,109900,110700,111400,112000,112700,113500,114100,114800,115300,115900,116500,117100,117800,118500,119300,120100,121100,121900,122700,123400,124000,124700,125500,126300,127100,128000,128700,129200,129700,130100,130600,131300,131900,132600,133200,133900,134700,135500,136400,137400,138400,139400,140300,140900,141300,141600,141800,141900,142100,142200,142300,142400,142400,142300,142100,142100,142200,142500,143000,143400,143700,143800,143800,143800,143800,143900,144100,144100,144100,144300,144600,144900,145000,145100,145200,145500,146000,146600,147200,147600,147900,148200,148500,148600,148400,148300,148700,148700,148000,147000,146100,145500,145600,145400,144300,142700,141500,140400,139300,138400,138000,137800,137600,137200,136500,135600,135300,135800,136300,136200,135800,135700,135500,135000,134800,135000,135100,135300,135700,136200,136700,137400,137700,137800,138200,139400,140600,141200,141300,141000,140500,140300,140900,142100,143300,144200,144600,144600,144400,144600,145300,146100,147100,148100,148600,148700,148900,149200,149300,149400,149900,150300,150500,151100,151500,150800,149500,148600,148300,148100,148400,149000,149300,149400,149500,149700,150000,150800,151800,152500,152500,153000,153300,153200,152400,151600,150800,151200,152300,153000,153500,154400,155100,155400,155800,156300,156900,157800,158500,158700
89380,72113,Maumelle,AR,Little Rock-North Little Rock-Conway,Pulaski County,3298,123000,124200,125000,125200,125100,124700,124100,123400,123200,123700,124600,125500,126700,127800,129000,130000,130700,131200,131400,131400,131400,131800,132300,132300,132200,131800,131400,130900,130500,130400,130400,130400,130700,131500,132500,133200,133600,133800,133800,133600,133400,133300,133300,133300,133900,135400,137400,139200,140900,142100,142900,143200,143300,143300,143400,143500,143900,144900,146500,147600,148000,147300,145400,142800,139700,136400,133200,130300,127800,126300,125900,126000,126100,126100,125900,125700,125600,125600,125600,127300,129600,129500,126800,124300,122500,121900,122800,124900,128000,131700,135500,138400,140100,140700,140400,139500,139000,139200,140100,141700,143600,145700,148000,150000,151700,153400,154900,155800,156600,157800,159000,160100,161100,162200,163600,165000,166600,168500,170800,173500,176100,178500,180700,183100,185300,187000,187800,187100,185200,183100,181900,182200,183900,186300,188600,190300,191500,191900,192000,192100,192700,194200,196000,197600,198700,198700,197700,196300,194800,193400,192300,191700,191600,192200,193100,194000,194600,194500,193900,193100,192400,191900,191800,191800,192300,193100,194300,193900,192400,191700,192400,192800,192900,192900,193300,194200,195000,195300,194800,194000,192800,191300,190400,189900,189600,189600,189300,189100,188800,188400,188000,188500,189000,189000,188500,188400,188900,189500,190000,190300,190700,191200,191500,193100,195700,197700,198600,199500,200300,200900,201200,201100,200700,200400,200200,200000,199900,200000,200400,201100,200700,199300,197700,196800,196600,196700,197100,197400,197800,198700,199400,199000,198900,199400,200000,200100,200400,200600,200500,199500,198400,197900,197700,197900,198600,199800,201600,203500,204700,205400,206400,208100,209400,209600,209100,208500,207500,206400,205700,205300,205600,206600,207700,208300,208700,209300,209700,209700,209400,209300,209100,208700,208300
